Answer RRs,BytesEx,Duration,FPL,Length,Next sequence number,No.,NumPackets,SameLenPktRatio,Sequence number,StdDevLen,IAT,isNull,NPEx,reconnects,APL,BitsPerSec,AvgPktPerSec,udp_Length,tcp_Flags,Time,TCP Segment Len,IOPR,NumForward,IP_Flags_Encoded,Protocols_in_frame_Encoded,BROWSER,DHCP,DHCPv6,DNS,HTTP,ICMP,LLMNR,MDNS,NBNS,SSDP,SSL,TCP,TLSv1.2,UDP,label
0.25,-0.11802808880189801,0.04879016416943204,-0.1050954231176221,-0.1374087187482026,-0.15691656804147108,0.18273413510747186,-0.11941338547680073,0.7476682965010647,-0.07678692301011403,-0.35716971374975415,0.0,0,0,0.0009442870632672333,-0.15416612273217511,10.353320361711043,0.0017261449983955607,0.2691260528437396,-1.1383197914324918,8.475668866986728,-0.3387425891394011,0.4279001021267363,-0.18709745137869058,1.0,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.11947441520165691,0.0,-0.48089153009258245,-0.3727461688988059,-0.1537703416556285,0.29637922210849543,-0.09053787701886341,-0.39590957520617065,-0.07678692301011403,-0.38006065621008256,0.0,0,0,0.0009442870632672333,-0.4324173808152947,0.0,-0.12778000691780353,-0.2913216152289169,-0.9551918233791827,8.936252149708737,-0.3387425891394011,-0.06026538198112378,0.26227303903909394,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.11368910960262131,0.0,0.18301492556318083,0.666660902599692,0.21748437187379646,0.7468014329580348,-0.11941338547680073,0.7476682965010647,-0.07292333901996978,0.14106474220771673,0.0,0,0,0.0,-0.03822809853087532,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,9.895641855386888,1.0037288270444984,0.4279001021267363,-0.18709745137869058,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.5451125654875579,0.8531379168688864,1.3980890047822192,1.039278532004814,0.33704097453581466,0.024756908904810644,0.05383966527082321,0.7476682965010647,-0.07292333901996978,3.768680508124888,0.0,0,0,0.0009442870632672333,3.707536233372786,10.254003569159277,-0.10855119249359012,-0.2913216152289169,1.0592158252072172,4.777887435389188,1.4360501305613473,0.037367714840448214,1.6103845102924474,0.6666666666666666,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,-0.09720098864536984,3.044522437723423,-0.5059446038909131,-0.4119690772572398,-0.1537703416556285,0.24724923234390994,-0.003911351645051435,-1.5394908776504521,-0.07678692301011403,-0.3984817517492584,0.0,0,0,0.0028328611898017,-0.4736395317801475,4.919980925828125,-0.12680871077843206,-0.2913216152289169,-0.9551918233791827,8.749859259311862,-0.3387425891394011,0.4279001021267363,0.7116435294568785,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.13769812783861907,0.0,-0.48089153009258245,-0.43158053143645675,-0.13489298334057298,0.07724539406345957,-0.14828889393473804,0.7476682965010647,-0.07292333901996978,-0.43532413821367116,0.0,0,0,0.0,-0.44787578404213463,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,7.5703917043370605,-0.2704813306893723,-1.524761834304704,-0.6364679417964751,0.6666666666666666,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,-0.11368910960262131,0.0,0.18301492556318083,0.666660902599692,0.21748437187379646,0.8635491299897646,-0.11941338547680073,0.7476682965010647,-0.07292333901996978,0.14106474220771673,0.0,0,0,0.0,-0.03822809853087532,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,10.055190954506012,1.0037288270444984,0.4279001021267363,-0.18709745137869058,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.11368910960262131,0.0,0.18301492556318083,0.666660902599692,0.21748437187379646,0.6792157113613102,-0.11941338547680073,0.7476682965010647,-0.07292333901996978,0.14106474220771673,0.0,0,0,0.0,-0.03822809853087532,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,9.774824291308466,1.0037288270444984,0.4279001021267363,-0.18709745137869058,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.08808913232688877,3.044998514856909,-0.5017695091424214,-0.4904148939741076,-0.1537703416556285,0.3631653019447288,0.02496415681288589,-1.2127543428769563,-0.07292333901996978,-0.3831422851666948,0.0,0,0,0.0028328611898017,-0.46664692308048644,5.088330633470667,-0.1266473946779514,-0.2913216152289169,0.3267039529939809,9.145154174474884,-0.3387425891394011,0.7533405037620823,0.7116435294568785,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.11947441520165691,0.0,-0.48089153009258245,-0.3727461688988059,-0.1537703416556285,0.13728249744114637,-0.09053787701886341,-0.39590957520617065,-0.07678692301011403,-0.38006065621008256,0.0,0,0,0.0009442870632672333,-0.4324173808152947,0.0,-0.12778000691780353,-0.2913216152289169,-0.9551918233791827,8.209224054347464,-0.3387425891394011,1.4042310703424565,-0.18709745137869058,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.08924619344669589,3.044998514856909,-0.5184711407900785,-0.4806091668844991,-0.1317467569547304,0.2866235926305016,0.02496415681288589,-1.2127543428769563,-0.0497418350791043,-0.40074217309081606,0.0,0,0,0.0028328611898017,-0.47547985468430276,5.0684072234008015,-0.1266473946779514,-0.2913216152289169,1.0592158252072172,8.902753507009534,-0.32736571273106296,0.7533405037620823,0.7116435294568785,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.25,-0.11802808880189801,0.0,-0.004883127924299339,-0.1374087187482026,-0.15691656804147108,0.06275588536335722,-0.11941338547680073,0.7476682965010647,-0.07678692301011403,-0.35716971374975415,0.0,0,0,0.0009442870632672333,-0.15416612273217511,0.0,-0.12778000691780353,0.2691260528437396,-1.1383197914324918,7.3131270494011416,-0.3387425891394011,0.4279001021267363,-0.18709745137869058,1.0,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.13769812783861907,0.0,-0.48089153009258245,-0.43158053143645675,-0.13489298334057298,0.3469165813715456,-0.14828889393473804,0.7476682965010647,-0.07292333901996978,-0.43532413821367116,0.0,0,0,0.0,-0.44787578404213463,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,9.103440894946774,-0.2704813306893723,-1.524761834304704,-0.6364679417964751,0.6666666666666666,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,-0.09720098864536984,3.044998514856909,-0.5059446038909131,-0.4119690772572398,-0.1537703416556285,0.3567361821903787,-0.003911351645051435,-1.5394908776504521,-0.07678692301011403,-0.3984817517492584,0.0,0,0,0.0028328611898017,-0.4736395317801475,4.9194844522405425,-0.12680919642650174,-0.2913216152289169,-0.9551918233791827,9.135262237059026,-0.3387425891394011,0.4279001021267363,0.7116435294568785,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.08808913232688877,3.044522437723423,-0.5017695091424214,-0.4904148939741076,-0.1537703416556285,0.26426560900716484,0.02496415681288589,-1.2127543428769563,-0.07292333901996978,-0.3831422851666948,0.0,0,0,0.0028328611898017,-0.46664692308048644,5.088830141681313,-0.1266468280885368,-0.2913216152289169,0.3267039529939809,8.81890242167236,-0.3387425891394011,0.7533405037620823,0.7116435294568785,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.09720098864536984,3.044522437723423,-0.5059446038909131,-0.4119690772572398,-0.1537703416556285,0.043948311156601846,-0.003911351645051435,-1.5394908776504521,-0.07678692301011403,-0.3984817517492584,0.0,0,0,0.0028328611898017,-0.4736395317801475,4.919980925828125,-0.12680871077843206,-0.2913216152289169,-0.9551918233791827,7.01977060220661,-0.3387425891394011,0.4279001021267363,0.7116435294568785,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5,-0.0977795192052734,0.0,0.8719744550172748,1.2844217092450259,-0.15691656804147108,0.14163254861821903,-0.11941338547680073,0.7476682965010647,-0.07678692301011403,0.21921916667163374,0.0,0,0,0.0009442870632672333,0.386877990207224,0.0,-0.12778000691780353,2.5264847159141612,-1.1383197914324918,8.233402205525383,-0.3387425891394011,0.4279001021267363,-0.18709745137869058,1.0,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.11368910960262131,0.0,0.18301492556318083,0.666660902599692,0.21748437187379646,0.14153659160696008,-0.11941338547680073,0.7476682965010647,-0.07292333901996978,0.14106474220771673,0.0,0,0,0.0,-0.03822809853087532,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,8.233402205525383,1.0037288270444984,0.4279001021267363,-0.18709745137869058,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.13769812783861907,0.0,-0.48089153009258245,-0.43158053143645675,-0.13489298334057298,0.3538254861821904,-0.14828889393473804,0.7476682965010647,-0.07292333901996978,-0.43532413821367116,0.0,0,0,0.0,-0.44787578404213463,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,9.127662862926703,-0.2704813306893723,-1.524761834304704,-0.6364679417964751,0.6666666666666666,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.25,-0.11802808880189801,0.03052920503482279,-0.1050954231176221,-0.1374087187482026,-0.15691656804147108,0.02197415557830092,-0.11941338547680073,0.7476682965010647,-0.07678692301011403,-0.35716971374975415,0.0,0,0,0.0009442870632672333,-0.15416612273217511,10.831343152780185,0.08110078927321376,0.2691260528437396,-1.1383197914324918,6.105078905892146,-0.3387425891394011,0.4279001021267363,-0.18709745137869058,1.0,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.11947441520165691,0.0,-0.48089153009258245,-0.3727461688988059,-0.1537703416556285,0.27597236438075745,-0.09053787701886341,-0.39590957520617065,-0.07678692301011403,-0.38006065621008256,0.0,0,0,0.0009442870632672333,-0.4324173808152947,0.0,-0.12778000691780353,-0.2913216152289169,-0.9551918233791827,8.859509745268472,-0.3387425891394011,1.4042310703424565,-0.18709745137869058,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.11368910960262131,0.0,0.18301492556318083,0.666660902599692,0.21748437187379646,0.1375383828045036,-0.11941338547680073,0.7476682965010647,-0.07292333901996978,0.14106474220771673,0.0,0,0,0.0,-0.03822809853087532,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,8.211781541415046,1.0037288270444984,0.4279001021267363,-0.18709745137869058,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.25,-0.11802808880189801,0.03922071315328133,-0.1050954231176221,-0.1374087187482026,-0.15691656804147108,0.26730424769703176,-0.11941338547680073,0.7476682965010647,-0.07678692301011403,-0.35716971374975415,0.0,0,0,0.0009442870632672333,-0.15416612273217511,10.576457535657255,0.034102682977445335,0.2691260528437396,-1.1383197914324918,8.829160476409088,-0.3387425891394011,0.4279001021267363,-0.18709745137869058,1.0,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.34739974664051626,4.278054044290903,1.1225051930005816,0.8235525360334276,-0.15691656804147108,0.832810900716479,0.42922127522400844,-2.192963947197444,-0.07678692301011403,-0.24029758740641266,0.0,0,0,0.018885741265344667,0.3449161546479669,5.953593922175318,-0.12682373672970812,1.7947891492637489,-1.1383197914324918,10.032896082831796,-0.3387425891394011,-1.524761834304704,-0.6364679417964751,1.0,0.7647058823529411,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.09720098864536984,3.044522437723423,-0.5059446038909131,-0.4119690772572398,-0.1537703416556285,0.2902059877175026,-0.003911351645051435,-1.5394908776504521,-0.07678692301011403,-0.3984817517492584,0.0,0,0,0.0028328611898017,-0.4736395317801475,4.919980925828125,-0.12680871077843206,-0.2913216152289169,0.50983192104729,8.91225908126969,-0.3387425891394011,0.4279001021267363,0.7116435294568785,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.25,-0.11802808880189801,0.03922071315328133,-0.1050954231176221,-0.1374087187482026,-0.15691656804147108,0.1099347492323439,-0.11941338547680073,0.7476682965010647,-0.07678692301011403,-0.35716971374975415,0.0,0,0,0.0009442870632672333,-0.15416612273217511,10.576457535657255,0.034102682977445335,0.2691260528437396,-1.1383197914324918,7.9734000623759975,-0.3387425891394011,0.4279001021267363,-0.18709745137869058,1.0,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.08808913232688877,3.0492730404820207,-0.5017695091424214,-0.3727461688988059,-0.1537703416556285,0.7054119754350051,0.02496415681288589,-1.2127543428769563,-0.07678692301011403,-0.3831422851666948,0.0,0,0,0.0028328611898017,-0.46664692308048644,5.083873364185342,-0.12665246484379897,-0.2913216152289169,-0.9551918233791827,9.814508786960664,-0.3387425891394011,0.7533405037620823,0.7116435294568785,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.25,-0.11802808880189801,0.0,-0.004883127924299339,-0.1374087187482026,-0.15691656804147108,0.07996417604912999,-0.11941338547680073,0.7476682965010647,-0.07678692301011403,-0.35716971374975415,0.0,0,0,0.0009442870632672333,-0.15416612273217511,0.0,-0.12778000691780353,0.2691260528437396,-1.1383197914324918,7.596141142440372,-0.3387425891394011,0.4279001021267363,-0.18709745137869058,1.0,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.08924619344669589,3.0492730404820207,-0.5184711407900785,-0.4904148939741076,-0.1537703416556285,0.7818577277379735,0.02496415681288589,-1.2127543428769563,-0.07292333901996978,-0.40074217309081606,0.0,0,0,0.0028328611898017,-0.47547985468430276,5.063948546993272,-0.12665246484379897,-0.2913216152289169,0.3267039529939809,9.95533969074138,-0.3387425891394011,0.7533405037620823,0.7116435294568785,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.11368910960262131,0.0,0.18301492556318083,0.666660902599692,0.21748437187379646,0.8702661207778916,-0.11941338547680073,0.7476682965010647,-0.07292333901996978,0.14106474220771673,0.0,0,0,0.0,-0.03822809853087532,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,10.066923561388053,1.0037288270444984,0.4279001021267363,-0.18709745137869058,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.11368910960262131,0.0,0.18301492556318083,0.666660902599692,0.21748437187379646,0.02952277379733879,-0.11941338547680073,0.7476682965010647,-0.07292333901996978,0.14106474220771673,0.0,0,0,0.0,-0.03822809853087532,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,6.5478121431747205,1.0037288270444984,0.4279001021267363,-0.18709745137869058,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.11947441520165691,0.0,-0.48089153009258245,-0.3727461688988059,-0.1537703416556285,0.29541965199590586,-0.09053787701886341,-0.39590957520617065,-0.07678692301011403,-0.38006065621008256,0.0,0,0,0.0009442870632672333,-0.4324173808152947,0.0,-0.12778000691780353,-0.2913216152289169,-0.9551918233791827,8.92698359858406,-0.3387425891394011,1.4042310703424565,-0.18709745137869058,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.08808913232688877,3.044522437723423,-0.5017695091424214,-0.3727461688988059,-0.1537703416556285,0.2206691402251791,0.02496415681288589,-1.2127543428769563,-0.07678692301011403,-0.3831422851666948,0.0,0,0,0.0028328611898017,-0.46664692308048644,5.088830141681313,-0.1266468280885368,-0.2913216152289169,0.50983192104729,8.630236121613423,-0.3387425891394011,0.7533405037620823,0.7116435294568785,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.25,-0.09691172336541806,0.0,0.9095540657147708,-0.00012853949368399887,-0.15691656804147108,0.06240404298874105,-0.11941338547680073,0.7476682965010647,-0.07678692301011403,0.21921916667163374,0.0,0,0,0.0009442870632672333,0.41006559504748397,0.0,-0.12778000691780353,0.48707792376088377,-1.1383197914324918,7.306142061412519,-0.3387425891394011,0.4279001021267363,-0.18709745137869058,1.0,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.25,-0.09835804976517697,0.0,0.8469213812189441,-0.049157174941726355,-0.15691656804147108,0.2812180143295804,-0.11941338547680073,0.7476682965010647,-0.07678692301011403,0.21921916667163374,0.0,0,0,0.0009442870632672333,0.371419586980384,0.0,-0.12778000691780353,0.4092379698619037,-1.1383197914324918,8.875130538189099,-0.3387425891394011,0.4279001021267363,-0.18709745137869058,1.0,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.11889588464175335,0.0,-0.04246273862179537,0.25482036483613624,0.10422022198346344,0.19754350051177072,-0.11941338547680073,0.7476682965010647,-0.0497418350791043,-0.09339853118403428,0.0,0,0,0.0,-0.1773537275724351,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,8.555994585898501,0.5259000178942969,-1.524761834304704,-0.6364679417964751,0.6666666666666666,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.25,-0.0977795192052734,0.0769610411361284,0.03269648277319669,-0.029545720762509414,-0.15691656804147108,0.26282625383828045,-0.11941338547680073,0.7476682965010647,-0.07678692301011403,0.21921916667163374,0.0,0,0,0.0009442870632672333,0.386877990207224,10.422311107413181,-0.0468386619701791,0.4403739514214957,-1.1383197914324918,8.814421057461477,-0.3387425891394011,0.4279001021267363,-0.18709745137869058,1.0,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.25,-0.12149927216131937,0.09531017980432493,-0.15520157071428348,-0.1766316271066365,-0.15691656804147108,0.419396110542477,-0.11941338547680073,-0.9677002264283113,-0.07678692301011403,-0.43532413821367116,0.0,0,0,0.0009442870632672333,-0.24691654209321498,9.529593783265282,-0.06302693095970399,0.20685408972455552,-1.1383197914324918,9.293357114359527,-0.3387425891394011,-1.524761834304704,-0.6364679417964751,1.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.13769812783861907,0.0,-0.48089153009258245,-0.43158053143645675,-0.13489298334057298,0.1969037871033777,-0.14828889393473804,0.7476682965010647,-0.07292333901996978,-0.43532413821367116,0.0,0,0,0.0,-0.44787578404213463,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,8.55213746593412,-0.2704813306893723,-1.524761834304704,-0.6364679417964751,0.6666666666666666,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,-0.09720098864536984,3.044522437723423,-0.5059446038909131,-0.4904148939741076,-0.1537703416556285,0.6993986693961106,-0.003911351645051435,-1.5394908776504521,-0.07292333901996978,-0.3984817517492584,0.0,0,0,0.0028328611898017,-0.4736395317801475,4.919980925828125,-0.12680871077843206,-0.2913216152289169,0.3267039529939809,9.801831278806196,-0.3387425891394011,0.4279001021267363,0.7116435294568785,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.11368910960262131,0.0,0.18301492556318083,0.666660902599692,0.21748437187379646,0.35513689866939613,-0.11941338547680073,0.7476682965010647,-0.07292333901996978,0.14106474220771673,0.0,0,0,0.0,-0.03822809853087532,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,9.132000380524932,1.0037288270444984,0.4279001021267363,-0.18709745137869058,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.25,-0.11802808880189801,0.02955880224154443,-0.1050954231176221,-0.1374087187482026,-0.15691656804147108,0.1734263050153531,-0.11941338547680073,0.7476682965010647,-0.07678692301011403,-0.35716971374975415,0.0,0,0,0.0009442870632672333,-0.15416612273217511,10.864133868443066,0.08806368753098824,0.2691260528437396,-1.1383197914324918,8.415399639904498,-0.3387425891394011,0.4279001021267363,-0.18709745137869058,1.0,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.9811799750148664,1.5589863689380021,1.7989381855555102,1.353061798872285,0.4377202188827774,0.035312180143295804,0.08271517372876054,-0.014716951303758977,-0.07292333901996978,5.076428723376554,0.0,0,0,0.0009442870632672333,5.783576599132554,9.718043124652166,-0.12001792619655423,-0.2913216152289169,1.0592158252072172,4.839736251288635,1.8001101756281677,-0.06026538198112378,2.059755000710232,0.6666666666666666,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,-0.11889588464175335,0.0,-0.04246273862179537,-0.43158053143645675,-0.13489298334057298,0.15177200614124872,-0.11941338547680073,0.7476682965010647,-0.07292333901996978,-0.09339853118403428,0.0,0,0,0.0,-0.1773537275724351,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,8.31514554839676,-0.2704813306893723,-1.524761834304704,-0.6364679417964751,0.6666666666666666,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.25,-0.12757384304030675,0.09531017980432493,-0.4182588455967557,-0.3825518959884144,-0.15691656804147108,0.41830859774820883,-0.11941338547680073,-0.9677002264283113,-0.07678692301011403,-0.43532413821367116,0.0,0,0,0.0009442870632672333,-0.40922977597503474,9.249657234353133,-0.06302693095970399,0.1912860989447595,-1.1383197914324918,9.29326507655033,-0.3387425891394011,-1.524761834304704,-0.6364679417964751,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.25,-0.09835804976517697,0.0769610411361284,0.007643408974866006,-0.049157174941726355,-0.15691656804147108,0.11658776867963153,-0.11941338547680073,0.7476682965010647,-0.07678692301011403,0.21921916667163374,0.0,0,0,0.0009442870632672333,0.371419586980384,10.410335274932896,-0.0468386619701791,0.4092379698619037,-1.1383197914324918,8.023794826972773,-0.3387425891394011,0.4279001021267363,-0.18709745137869058,1.0,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.6872864505838578,1.5181994319998293,1.7989381855555102,1.353061798872285,0.4377202188827774,0.04449206755373593,0.08271517372876054,0.3664756725986531,-0.07292333901996978,4.620124116143973,0.0,0,0,0.0009442870632672333,4.038492917257816,9.468024470764766,-0.119604121664644,-0.2913216152289169,1.0592158252072172,4.870997677325682,1.8001101756281677,-0.06026538198112378,2.059755000710232,0.6666666666666666,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,-0.09720098864536984,3.044522437723423,-0.5059446038909131,-0.4904148939741076,-0.1537703416556285,0.3069984646878199,-0.003911351645051435,-1.5394908776504521,-0.07292333901996978,-0.3984817517492584,0.0,0,0,0.0028328611898017,-0.4736395317801475,4.919980925828125,-0.12680871077843206,-0.2913216152289169,0.3267039529939809,8.97378731375204,-0.3387425891394011,0.4279001021267363,0.7116435294568785,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-0.0011649157013788403,2.6741486494265287,1.1225051930005816,0.8235525360334276,-0.15691656804147108,0.48205603889457527,-0.003911351645051435,-0.9677002264283113,-0.07678692301011403,-0.2333203511623965,0.0,0,0,0.004721435316336167,0.38172261273107283,6.390178584601361,-0.12634105111324748,1.7947891492637489,-1.1383197914324918,9.406564833939129,-0.3387425891394011,-1.524761834304704,-0.6364679417964751,1.0,0.7647058823529411,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-0.11889588464175335,0.0,-0.04246273862179537,-0.43158053143645675,-0.13489298334057298,0.05028147389969294,-0.11941338547680073,0.7476682965010647,-0.07292333901996978,-0.09339853118403428,0.0,0,0,0.0,-0.1773537275724351,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,7.105786129481271,-0.2704813306893723,-1.524761834304704,-0.6364679417964751,0.6666666666666666,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,-0.11368910960262131,0.0,0.18301492556318083,0.666660902599692,0.21748437187379646,0.252302968270215,-0.11941338547680073,0.7476682965010647,-0.07292333901996978,0.14106474220771673,0.0,0,0,0.0,-0.03822809853087532,0.0,-0.12778000691780353,-0.2913216152289169,1.0592158252072172,8.768748479576962,1.0037288270444984,0.4279001021267363,-0.18709745137869058,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
